Price,Open,High,Low,Close,Volume,Daily Return
Ticker,^GSPC,^GSPC,^GSPC,^GSPC,^GSPC,
Date,,,,,,
2012-05-02,1405.5,1405.5,1393.92,1402.31,3803860000,-0.0024967634547807815
2012-05-03,1402.32,1403.07,1388.71,1391.57,4004910000,-0.007658791565345768
2012-05-04,1391.51,1391.51,1367.96,1369.1,3975140000,-0.01614722938838864
2012-05-07,1368.79,1373.91,1363.94,1369.58,3559390000,0.000350595281571886
2012-05-08,1369.16,1369.16,1347.75,1363.72,4261670000,-0.004278683976109421
2012-05-09,1363.2,1363.73,1343.13,1354.58,4288540000,-0.00670225559499027
2012-05-10,1354.58,1365.88,1354.58,1357.99,3727990000,0.002517385462652788
2012-05-11,1358.11,1365.66,1348.89,1353.39,3869070000,-0.003387359258904654
2012-05-14,1351.93,1351.93,1336.61,1338.35,3688120000,-0.011112835176852354
2012-05-15,1338.36,1344.94,1328.41,1330.66,4114040000,-0.005745881122277252
2012-05-16,1330.78,1341.78,1324.79,1324.8,4280420000,-0.0044038296785055
2012-05-17,1324.82,1326.36,1304.86,1304.86,4664280000,-0.015051328502415529
2012-05-18,1305.05,1312.24,1291.98,1295.22,4512470000,-0.007387765737320362
2012-05-21,1295.73,1316.39,1295.73,1315.99,3786750000,0.016035885795463223
2012-05-22,1316.09,1328.49,1310.04,1316.63,4123680000,0.000486325883935379
2012-05-23,1316.02,1320.71,1296.53,1318.86,4108330000,0.0016937180529077445
2012-05-24,1318.72,1324.14,1310.5,1320.68,3937670000,0.0013799796794202734
2012-05-25,1320.81,1324.2,1314.23,1317.82,2872660000,-0.002165551079746919
2012-05-29,1318.9,1334.93,1318.9,1332.42,3441640000,0.011078903036833676
2012-05-30,1331.25,1331.25,1310.76,1313.32,3534290000,-0.01433481935125569
2012-05-31,1313.09,1319.74,1298.9,1310.33,4557620000,-0.0022766728596229635
2012-06-01,1309.87,1309.87,1277.25,1278.04,4669350000,-0.024642647272061224
2012-06-04,1278.29,1282.55,1266.74,1278.18,4011960000,0.00010954273731655917
2012-06-05,1277.82,1287.62,1274.16,1285.5,3403230000,0.0057268929258789125
2012-06-06,1285.61,1315.13,1285.61,1315.13,4268360000,0.0230493971217427
2012-06-07,1316.15,1329.05,1312.68,1314.99,4258140000,-0.00010645335442127646
2012-06-08,1314.99,1325.81,1307.77,1325.66,3497190000,0.00811413014547635
2012-06-11,1325.72,1335.52,1307.73,1308.93,3537530000,-0.01262012884148278
2012-06-12,1309.4,1324.31,1306.62,1324.18,3442920000,0.011650737625388707
2012-06-13,1324.02,1327.28,1310.51,1314.88,3506510000,-0.007023214366626895
2012-06-14,1314.88,1333.68,1314.14,1329.1,3687720000,0.01081467510343126
2012-06-15,1329.19,1343.32,1329.19,1342.84,4401570000,0.010337822586712786
2012-06-18,1342.42,1348.22,1334.46,1344.78,3259430000,0.001444699294033569
2012-06-19,1344.83,1363.46,1344.83,1357.98,3815350000,0.009815731941284156
2012-06-20,1358.04,1361.57,1346.45,1355.69,3695700000,-0.0016863282228014587
2012-06-21,1355.43,1358.27,1324.41,1325.51,4094470000,-0.022261726500896306
2012-06-22,1325.92,1337.82,1325.92,1335.02,5271490000,0.0071745969475900395
2012-06-25,1334.9,1334.9,1309.27,1313.72,3501820000,-0.015954817156297207
2012-06-26,1314.09,1324.24,1310.3,1319.99,3412940000,0.004772706512803371
2012-06-27,1320.71,1334.4,1320.71,1331.85,3286910000,0.008984916552398081
2012-06-28,1331.52,1331.52,1313.29,1329.04,3969370000,-0.0021098472050155026
2012-06-29,1330.12,1362.17,1330.12,1362.16,4590480000,0.02492024318304953
2012-07-02,1362.33,1366.35,1355.7,1365.51,3301650000,0.002459329300522617
2012-07-03,1365.75,1374.81,1363.53,1374.02,2116390000,0.006232103756105722
2012-07-05,1373.72,1373.85,1363.02,1367.58,3041520000,-0.004686976899899609
2012-07-06,1367.09,1367.09,1348.03,1354.68,2745140000,-0.009432720572105424
2012-07-09,1354.66,1354.87,1346.65,1352.46,2904860000,-0.0016387633979980665
2012-07-10,1352.96,1361.54,1336.27,1341.47,3470600000,-0.008125933484169567
2012-07-11,1341.4,1345.0,1333.25,1341.45,3426290000,-1.4909017719388906e-05
2012-07-12,1341.29,1341.29,1325.41,1334.76,3654440000,-0.004987140780498778
2012-07-13,1334.81,1357.7,1334.81,1356.78,3212930000,0.016497347837813425
2012-07-16,1356.5,1357.26,1348.51,1353.64,2862720000,-0.0023143029820603678
2012-07-17,1353.68,1365.36,1345.07,1363.67,3566680000,0.0074096510150409856
2012-07-18,1363.58,1375.26,1358.96,1372.78,3642630000,0.006680501880953482
2012-07-19,1373.01,1380.39,1371.21,1376.51,4043360000,0.0027171141770714335
2012-07-20,1376.51,1376.51,1362.19,1362.66,3925020000,-0.010061677721193374
2012-07-23,1362.34,1362.34,1337.56,1350.52,3717180000,-0.008909045543275762
2012-07-24,1350.52,1351.53,1329.24,1338.31,3891290000,-0.009040961999822295
2012-07-25,1338.35,1343.98,1331.5,1337.89,3719170000,-0.0003138286346211494
2012-07-26,1338.17,1363.13,1338.17,1360.02,4429300000,0.016540971230818657
2012-07-27,1360.05,1389.19,1360.05,1385.97,4399010000,0.019080601755856463
2012-07-30,1385.94,1391.74,1381.37,1385.3,3212060000,-0.0004834159469542243
2012-07-31,1385.27,1387.16,1379.17,1379.32,3821570000,-0.004316754493611463
2012-08-01,1379.32,1385.03,1373.35,1375.32,4440920000,-0.002899979700142108
2012-08-02,1375.13,1375.13,1354.65,1365.0,4193740000,-0.00750370822790325
2012-08-03,1365.45,1394.16,1365.45,1390.99,3751170000,0.019040293040293088
2012-08-06,1391.04,1399.63,1391.04,1394.23,3122050000,0.00232927627085755
2012-08-07,1394.46,1407.14,1394.46,1401.35,3682490000,0.005106761438213203
2012-08-08,1401.23,1404.14,1396.13,1402.22,3221790000,0.0006208299140115781
2012-08-09,1402.26,1405.95,1398.8,1402.8,3119610000,0.0004136298155781315
2012-08-10,1402.58,1405.98,1395.62,1405.87,2767980000,0.0021884801824920697
2012-08-13,1405.87,1405.87,1397.32,1404.11,2499990000,-0.0012518938450923889
2012-08-14,1404.36,1410.03,1400.6,1403.93,2930900000,-0.00012819508443062677
2012-08-15,1403.89,1407.73,1401.83,1405.53,2655750000,0.001139657960154583
2012-08-16,1405.57,1417.44,1404.15,1415.51,3114100000,0.007100524357359861
2012-08-17,1415.84,1418.71,1414.67,1418.16,2922990000,0.0018721167635693536
2012-08-20,1417.85,1418.13,1412.12,1418.13,2766320000,-2.1154171602644212e-05
2012-08-21,1418.13,1426.68,1410.86,1413.17,3282950000,-0.003497563693032446
2012-08-22,1413.09,1416.12,1406.78,1413.49,3062690000,0.00022644126325910285
2012-08-23,1413.49,1413.49,1400.5,1402.08,3008240000,-0.008072218409751808
2012-08-24,1401.99,1413.46,1398.04,1411.13,2598790000,0.006454695880406369
2012-08-27,1411.13,1416.17,1409.11,1410.44,2472500000,-0.0004889698326873138
2012-08-28,1410.44,1413.63,1405.59,1409.3,2629090000,-0.0008082584158135564
2012-08-29,1409.32,1413.95,1406.57,1410.49,2571220000,0.0008443908323281235
2012-08-30,1410.08,1410.08,1397.01,1399.48,2530280000,-0.007805797985097396
2012-08-31,1400.07,1413.09,1398.96,1406.58,2938250000,0.005073312944807951
2012-09-04,1406.54,1409.31,1396.56,1404.94,3200310000,-0.0011659486129476093
2012-09-05,1404.94,1408.81,1401.25,1403.44,3389110000,-0.001067661252437846
2012-09-06,1403.74,1432.12,1403.74,1432.12,3952870000,0.02043550133956562
2012-09-07,1432.12,1437.92,1431.45,1437.92,3717620000,0.00404993994916647
2012-09-10,1437.92,1438.74,1428.98,1429.08,3223670000,-0.006147768999666292
2012-09-11,1429.13,1437.76,1429.13,1433.56,3509630000,0.003134883981302572
2012-09-12,1433.56,1439.15,1432.99,1436.56,3641200000,0.0020926923184241275
2012-09-13,1436.56,1463.76,1435.34,1459.99,4606550000,0.01630979562287682
2012-09-14,1460.07,1474.51,1460.07,1465.77,5041990000,0.00395893122555635
2012-09-17,1465.42,1465.63,1457.55,1461.19,3482430000,-0.003124637562509802
2012-09-18,1461.19,1461.47,1456.13,1459.32,3377390000,-0.001279778810421739
2012-09-19,1459.5,1465.15,1457.88,1461.05,3451360000,0.0011854836499192167
2012-09-20,1461.05,1461.23,1449.98,1460.26,3382520000,-0.0005407070257691382
2012-09-21,1460.34,1467.07,1459.51,1460.15,4833870000,-7.532905099083553e-05
2012-09-24,1459.76,1460.72,1452.06,1456.89,3008920000,-0.0022326473307536787
2012-09-25,1456.94,1463.24,1441.59,1441.59,3739900000,-0.010501822375059366
2012-09-26,1441.6,1441.6,1430.53,1433.32,3565380000,-0.005736721259165245
2012-09-27,1433.36,1450.2,1433.36,1447.15,3150330000,0.009648926966762561
2012-09-28,1447.13,1447.13,1435.6,1440.67,3509230000,-0.004477766644784609
2012-10-01,1440.9,1457.14,1440.9,1444.49,3505080000,0.00265154407324375
2012-10-02,1444.99,1451.52,1439.01,1445.75,3321790000,0.0008722801819327497
2012-10-03,1446.05,1454.3,1441.99,1450.99,3531640000,0.0036244163928755846
2012-10-04,1451.08,1463.14,1451.08,1461.4,3615860000,0.007174411953218218
2012-10-05,1461.4,1470.96,1456.89,1460.93,3172940000,-0.00032160941562886514
2012-10-08,1460.93,1460.93,1453.1,1455.88,2328720000,-0.0034567022376157386
2012-10-09,1455.9,1455.9,1441.18,1441.48,3216320000,-0.009890925076242563
2012-10-10,1441.48,1442.52,1430.64,1432.56,3225060000,-0.006188084468740529
2012-10-11,1432.82,1443.9,1432.82,1432.84,3672540000,0.0001954542916178248
2012-10-12,1432.84,1438.43,1425.53,1428.59,3134750000,-0.002966137182099926
2012-10-15,1428.75,1441.31,1427.24,1440.13,3483810000,0.00807789498736522
2012-10-16,1440.31,1455.51,1440.31,1454.92,3568770000,0.010269906189024569
2012-10-17,1454.22,1462.2,1453.35,1460.91,3655320000,0.004117064855799546
2012-10-18,1460.94,1464.02,1452.63,1457.34,3880030000,-0.002443682362363253
2012-10-19,1457.34,1457.34,1429.85,1433.19,3875170000,-0.01657128741405567
2012-10-22,1433.21,1435.46,1422.06,1433.82,3216220000,0.0004395788416049484
2012-10-23,1433.74,1433.74,1407.56,1413.11,3587670000,-0.014443932990194086
2012-10-24,1413.2,1420.04,1407.1,1408.75,3385970000,-0.0030853932107195448
2012-10-25,1409.74,1421.12,1405.14,1412.97,3512640000,0.002995563442768523
2012-10-26,1412.97,1417.09,1403.28,1411.94,3284910000,-0.0007289609828942112
2012-10-31,1410.99,1418.76,1405.95,1412.16,3577110000,0.00015581398642994237
2012-11-01,1412.2,1428.35,1412.2,1427.59,3929890000,0.010926523906639396
2012-11-02,1427.59,1434.27,1412.91,1414.2,3732480000,-0.00937944367780652
2012-11-05,1414.02,1419.9,1408.13,1417.26,2921040000,0.0021637675010606205
2012-11-06,1417.26,1433.38,1417.26,1428.39,3306970000,0.00785318149104608
2012-11-07,1428.27,1428.27,1388.14,1394.53,4356490000,-0.023705010536338222
2012-11-08,1394.53,1401.23,1377.51,1377.51,3779520000,-0.012204828867073525
2012-11-09,1377.55,1391.39,1373.03,1379.85,3647350000,0.0016987172506914838
2012-11-12,1379.86,1384.87,1377.19,1380.03,2567540000,0.0001304489618436655
2012-11-13,1380.03,1388.81,1371.39,1374.53,3455550000,-0.003985420606798407
2012-11-14,1374.64,1380.13,1352.5,1355.49,4109510000,-0.013852007595323457
2012-11-15,1355.41,1360.62,1348.05,1353.33,3928870000,-0.0015935196866078138
2012-11-16,1353.36,1362.03,1343.35,1359.88,4045910000,0.004839913398801521
2012-11-19,1359.88,1386.89,1359.88,1386.89,3374800000,0.01986204665117519
2012-11-20,1386.82,1389.77,1377.04,1387.81,3207160000,0.0006633547000842732
2012-11-21,1387.79,1391.25,1386.39,1391.03,2667090000,0.0023202023331725385
2012-11-23,1391.03,1409.16,1391.03,1409.15,1504960000,0.01302631862720438
2012-11-26,1409.15,1409.15,1397.68,1406.29,2948960000,-0.0020295923074195032
2012-11-27,1406.29,1409.01,1398.03,1398.94,3323120000,-0.005226518001265723
2012-11-28,1398.77,1410.31,1385.43,1409.93,3359250000,0.007855948074971142
2012-11-29,1409.96,1419.7,1409.04,1415.95,3356850000,0.004269715517791761
2012-11-30,1415.95,1418.86,1411.63,1416.18,3966000000,0.000162435114234194
2012-12-03,1416.34,1423.73,1408.46,1409.46,3074280000,-0.0047451595136212
2012-12-04,1409.46,1413.14,1403.65,1407.05,3247710000,-0.0017098747037873618
2012-12-05,1407.05,1415.56,1398.23,1409.28,4253920000,0.0015848761593404426
2012-12-06,1409.43,1413.95,1405.93,1413.94,3229700000,0.003306653042688623
2012-12-07,1413.95,1420.34,1410.9,1418.07,3125160000,0.002920916021896147
2012-12-10,1418.07,1421.64,1415.64,1418.55,2999430000,0.00033848822695636827
2012-12-11,1418.55,1434.27,1418.55,1427.84,3650230000,0.0065489408198511345
2012-12-12,1427.84,1438.59,1426.76,1428.48,3709050000,0.00044822949350065144
2012-12-13,1428.48,1431.36,1416.0,1419.45,3349960000,-0.006321404569892497
2012-12-14,1419.45,1419.45,1411.88,1413.58,3210170000,-0.0041354045581035725
2012-12-17,1413.54,1430.67,1413.54,1430.36,3455610000,0.011870569759051541
2012-12-18,1430.47,1448.0,1430.47,1446.79,4302240000,0.01148661875332091
2012-12-19,1446.79,1447.75,1435.8,1435.81,3869800000,-0.007589214744365136
2012-12-20,1435.81,1443.7,1432.82,1443.69,3686580000,0.0054881913345081745
2012-12-21,1443.67,1443.67,1422.58,1430.15,5229160000,-0.009378744744370282
2012-12-24,1430.15,1430.15,1424.66,1426.66,1248960000,-0.0024403034646715005
2012-12-26,1426.66,1429.42,1416.43,1419.83,2285030000,-0.004787405548624113
2012-12-27,1419.83,1422.8,1401.8,1418.1,2830180000,-0.0012184557306156307
2012-12-28,1418.1,1418.1,1401.58,1402.43,2426680000,-0.011049996474155499
2012-12-31,1402.43,1426.74,1398.11,1426.19,3204330000,0.01694202206170714
2013-01-02,1426.19,1462.43,1426.19,1462.42,4202600000,0.02540334738008254
2013-01-03,1462.42,1465.47,1455.53,1459.37,3829730000,-0.0020855841687067445
2013-01-04,1459.37,1467.94,1458.99,1466.47,3424290000,0.004865113028224677
2013-01-07,1466.47,1466.47,1456.62,1461.89,3304970000,-0.0031231460582213932
2013-01-08,1461.89,1461.89,1451.64,1457.15,3601600000,-0.0032423780174979377
2013-01-09,1457.15,1464.73,1457.15,1461.02,3674390000,0.0026558693339737705
2013-01-10,1461.02,1472.3,1461.02,1472.12,4081840000,0.007597431931116505
2013-01-11,1472.12,1472.75,1467.58,1472.05,3340650000,-4.755047142890323e-05
2013-01-14,1472.05,1472.05,1465.69,1470.68,3003010000,-0.0009306749091402278
2013-01-15,1470.67,1473.31,1463.76,1472.34,3135350000,0.0011287295672748332
2013-01-16,1472.33,1473.96,1467.6,1472.63,3384080000,0.00019696537484570342
2013-01-17,1472.63,1485.16,1472.63,1480.94,3706710000,0.00564296530696784
2013-01-18,1480.95,1485.98,1475.81,1485.98,3795740000,0.0034032438856401726
2013-01-22,1485.98,1492.56,1481.16,1492.56,3570950000,0.004428054213380994
2013-01-23,1492.56,1496.13,1489.9,1494.81,3552010000,0.0015074770863483522
2013-01-24,1494.81,1502.27,1489.46,1494.82,3699430000,6.689813421001389e-06
2013-01-25,1494.82,1503.26,1494.82,1502.96,3476290000,0.005445471695588733
2013-01-28,1502.96,1503.23,1496.33,1500.18,3388540000,-0.0018496832916378159
2013-01-29,1500.18,1509.35,1498.09,1507.84,3949640000,0.0051060539401937
2013-01-30,1507.84,1509.94,1500.11,1501.96,3726810000,-0.003899617996604321
2013-01-31,1501.96,1504.19,1496.76,1498.11,3999880000,-0.0025633172654399017
2013-02-01,1498.11,1514.41,1498.11,1513.17,3836320000,0.010052666359613216
2013-02-04,1513.17,1513.17,1495.02,1495.71,3390000000,-0.011538690299173315
2013-02-05,1495.71,1514.96,1495.71,1511.29,3618360000,0.01041645773579103
2013-02-06,1511.29,1512.53,1504.71,1512.12,3611570000,0.0005491996903306262
2013-02-07,1512.12,1512.9,1498.49,1509.39,3614580000,-0.0018054122688674346
2013-02-08,1509.39,1518.31,1509.39,1517.93,2986150000,0.005657914786768137
2013-02-11,1517.93,1518.31,1513.61,1517.01,2684100000,-0.0006060885548082595
2013-02-12,1517.01,1522.29,1515.61,1519.43,3414370000,0.0015952432745993672
2013-02-13,1519.43,1524.69,1515.93,1520.33,3385880000,0.0005923273859276268
2013-02-14,1520.33,1523.14,1514.02,1521.38,3759740000,0.0006906395322070491
2013-02-15,1521.38,1524.24,1514.14,1519.79,3838510000,-0.0010451037873510094
2013-02-19,1519.79,1530.94,1519.79,1530.94,3748910000,0.007336539916699136
2013-02-20,1530.94,1530.94,1511.41,1511.95,4240570000,-0.01240414385932831
2013-02-21,1511.95,1511.95,1497.29,1502.42,4274600000,-0.0063031184893680425
2013-02-22,1502.42,1515.64,1502.42,1515.6,3419320000,0.008772513677932858
2013-02-25,1515.6,1525.84,1487.85,1487.85,4011050000,-0.018309580364212152
2013-02-26,1487.85,1498.99,1485.01,1496.94,3975280000,0.006109486843431933
2013-02-27,1496.94,1520.08,1494.88,1515.99,3551850000,0.012725960960359162
2013-02-28,1515.99,1525.34,1514.46,1514.68,3912320000,-0.000864121794998618
2013-03-01,1514.68,1519.99,1501.48,1518.2,3695610000,0.002323923204901268
2013-03-04,1518.2,1525.27,1512.29,1525.2,3414430000,0.004610723224871549
2013-03-05,1525.2,1543.47,1525.2,1539.79,3610690000,0.009565958562811394
2013-03-06,1539.79,1545.25,1538.11,1541.46,3676890000,0.0010845634794356407
2013-03-07,1541.46,1545.78,1541.46,1544.26,3634710000,0.0018164597200056587
2013-03-08,1544.26,1552.48,1542.94,1551.18,3652260000,0.004481110693795198
2013-03-11,1551.15,1556.27,1547.36,1556.22,3091080000,0.00324913936487059
2013-03-12,1556.22,1556.77,1548.24,1552.48,3274910000,-0.0024032591792934044
2013-03-13,1552.48,1556.39,1548.25,1554.52,3073830000,0.0013140265897144676
2013-03-14,1554.52,1563.32,1554.52,1563.23,3459260000,0.005603015721894922
2013-03-15,1563.21,1563.62,1555.74,1560.7,5175850000,-0.0016184438630272302
2013-03-18,1560.7,1560.7,1545.13,1552.1,3164560000,-0.005510347920804848
2013-03-19,1552.1,1557.25,1538.57,1548.34,3796210000,-0.002422524321886499
2013-03-20,1548.34,1561.56,1548.34,1558.71,3349090000,0.006697495382151253
2013-03-21,1558.71,1558.71,1543.55,1545.8,3243270000,-0.008282490007762933
2013-03-22,1545.9,1557.74,1545.9,1556.89,2948380000,0.007174278690645686
2013-03-25,1556.89,1564.91,1546.22,1551.69,3178170000,-0.0033399919069426742
2013-03-26,1551.69,1563.95,1551.69,1563.77,2869260000,0.007785060160212298
2013-03-27,1563.75,1564.07,1551.9,1562.85,2914210000,-0.0005883218120312783
2013-03-28,1562.86,1570.28,1561.08,1569.19,3304440000,0.004056691301148607
2013-04-01,1569.18,1570.57,1558.47,1562.17,2753110000,-0.0044736456388327905
2013-04-02,1562.17,1573.66,1562.17,1570.25,3312160000,0.005172292388152311
2013-04-03,1570.25,1571.47,1549.8,1553.69,4060610000,-0.010546091386721801
2013-04-04,1553.69,1562.6,1552.52,1559.98,3350670000,0.004048426648816772
2013-04-05,1559.98,1559.98,1539.5,1553.28,3515410000,-0.004294926858036674
2013-04-08,1553.26,1563.07,1548.63,1563.07,2887120000,0.006302791512154959
2013-04-09,1563.11,1573.89,1560.92,1568.61,3252780000,0.003544307036792871
2013-04-10,1568.61,1589.07,1568.61,1587.73,3453350000,0.012189135604133705
2013-04-11,1587.73,1597.35,1586.17,1593.37,3393950000,0.003552241250086574
2013-04-12,1593.3,1593.3,1579.97,1588.85,3206290000,-0.0028367548027137257
2013-04-15,1588.84,1588.84,1552.28,1552.36,4660130000,-0.02296629637788339
2013-04-16,1552.36,1575.35,1552.36,1574.57,3654700000,0.014307248318689014
2013-04-17,1574.57,1574.57,1543.69,1552.01,4250310000,-0.01432772121912651
2013-04-18,1552.03,1554.38,1536.03,1541.61,3890800000,-0.006700987751367626
2013-04-19,1541.61,1555.89,1539.4,1555.25,3569870000,0.008847892787410716
2013-04-22,1555.25,1565.55,1548.19,1562.5,2979880000,0.004661629963028435
2013-04-23,1562.5,1579.58,1562.5,1578.78,3565150000,0.010419200000000073
2013-04-24,1578.78,1583.0,1575.8,1578.79,3598240000,6.3340047378179776e-06
2013-04-25,1578.93,1592.64,1578.93,1585.16,3908580000,0.004034735461967864
2013-04-26,1585.16,1585.78,1577.56,1582.24,3198620000,-0.0018420853415428429
2013-04-29,1582.34,1596.65,1582.34,1593.61,2891200000,0.007186014763878923
2013-04-30,1593.58,1597.57,1586.5,1597.57,3745070000,0.0024849241658875254
2013-05-01,1597.55,1597.55,1581.28,1582.7,3530320000,-0.009307886352397654
2013-05-02,1582.77,1598.6,1582.77,1597.59,3366950000,0.009407973715801932
2013-05-03,1597.6,1618.46,1597.6,1614.42,3603910000,0.010534617768013232
2013-05-06,1614.4,1619.77,1614.21,1617.5,3062240000,0.00190780589933226
2013-05-07,1617.55,1626.03,1616.64,1625.96,3309580000,0.005230293663060381
2013-05-08,1625.95,1632.78,1622.7,1632.69,3554700000,0.004139093212625067
2013-05-09,1632.69,1635.01,1623.09,1626.67,3457400000,-0.0036871665778561713
2013-05-10,1626.69,1633.7,1623.71,1633.7,3086470000,0.004321712455507276
2013-05-13,1632.1,1636.0,1626.74,1633.77,2910600000,4.284752402528014e-05
2013-05-14,1633.75,1651.1,1633.75,1650.34,3457790000,0.01014218647667664
2013-05-15,1649.13,1661.49,1646.68,1658.78,3657440000,0.005114097701079734
2013-05-16,1658.07,1660.51,1648.6,1650.47,3513130000,-0.005009705928453401
2013-05-17,1652.45,1667.47,1652.45,1667.47,3440710000,0.01030009633619522
2013-05-20,1665.71,1672.84,1663.52,1666.29,3275080000,-0.0007076589084061835
2013-05-21,1666.2,1674.93,1662.67,1669.16,3513560000,0.001722389259972923
2013-05-22,1669.39,1687.18,1648.86,1655.35,4361020000,-0.008273622660500024
2013-05-23,1651.62,1655.5,1635.53,1650.51,3945510000,-0.0029238529616092412
